position,driver_number,date,session_key,meeting_key
12,11,2023-07-02T13:10:35.280000,9118,1213
13,31,2023-07-02T13:10:35.280000,9118,1213
7,18,2023-07-02T13:14:06.355000,9118,1213
8,27,2023-07-02T13:14:06.355000,9118,1213
15,24,2023-07-02T13:14:11.245000,9118,1213
14,81,2023-07-02T13:14:11.245000,9118,1213
15,2,2023-07-02T13:14:12.433000,9118,1213
16,24,2023-07-02T13:14:12.433000,9118,1213
16,22,2023-07-02T13:14:13.276000,9118,1213
17,24,2023-07-02T13:14:13.276000,9118,1213
18,24,2023-07-02T13:15:25.713000,9118,1213
17,77,2023-07-02T13:15:25.713000,9118,1213
18,21,2023-07-02T13:15:26.494000,9118,1213
19,24,2023-07-02T13:15:26.494000,9118,1213
19,20,2023-07-02T13:15:26.978000,9118,1213
20,24,2023-07-02T13:15:26.978000,9118,1213
11,11,2023-07-02T13:16:31.618000,9118,1213
12,63,2023-07-02T13:16:31.618000,9118,1213
8,10,2023-07-02T13:17:41.070000,9118,1213
9,27,2023-07-02T13:17:41.070000,9118,1213
9,23,2023-07-02T13:17:42.663000,9118,1213
10,27,2023-07-02T13:17:42.663000,9118,1213
10,11,2023-07-02T13:17:43.195000,9118,1213
11,27,2023-07-02T13:17:43.195000,9118,1213
12,27,2023-07-02T13:17:43.898000,9118,1213
11,63,2023-07-02T13:17:43.898000,9118,1213
13,27,2023-07-02T13:17:44.632000,9118,1213
12,31,2023-07-02T13:17:44.632000,9118,1213
9,11,2023-07-02T13:18:53.443000,9118,1213
10,23,2023-07-02T13:18:53.443000,9118,1213
14,27,2023-07-02T13:18:56.865000,9118,1213
13,81,2023-07-02T13:18:56.865000,9118,1213
14,2,2023-07-02T13:18:59.412000,9118,1213
15,27,2023-07-02T13:18:59.412000,9118,1213
15,22,2023-07-02T13:19:00.834000,9118,1213
16,27,2023-07-02T13:19:00.834000,9118,1213
17,27,2023-07-02T13:19:01.771000,9118,1213
16,77,2023-07-02T13:19:01.771000,9118,1213
17,20,2023-07-02T13:19:02.928000,9118,1213
19,21,2023-07-02T13:19:02.928000,9118,1213
18,27,2023-07-02T13:19:02.928000,9118,1213
18,21,2023-07-02T13:19:05.631000,9118,1213
19,27,2023-07-02T13:19:05.631000,9118,1213
19,21,2023-07-02T13:20:27.957000,9118,1213
18,24,2023-07-02T13:20:27.957000,9118,1213
20,27,2023-07-02T13:20:27.957000,9118,1213
15,2,2023-07-02T13:21:35.737000,9118,1213
14,22,2023-07-02T13:21:35.737000,9118,1213
6,4,2023-07-02T13:22:52.564000,9118,1213
4,14,2023-07-02T13:22:52.564000,9118,1213
5,44,2023-07-02T13:22:52.564000,9118,1213
7,4,2023-07-02T13:22:58.111000,9118,1213
9,10,2023-07-02T13:22:58.111000,9118,1213
5,11,2023-07-02T13:22:58.111000,9118,1213
8,18,2023-07-02T13:22:58.111000,9118,1213
6,44,2023-07-02T13:22:58.111000,9118,1213
8,4,2023-07-02T13:22:59.033000,9118,1213
6,18,2023-07-02T13:22:59.033000,9118,1213
7,44,2023-07-02T13:22:59.033000,9118,1213
10,10,2023-07-02T13:23:09.892000,9118,1213
9,22,2023-07-02T13:23:09.892000,9118,1213
11,23,2023-07-02T13:23:09.892000,9118,1213
13,31,2023-07-02T13:23:09.892000,9118,1213
12,63,2023-07-02T13:23:09.892000,9118,1213
14,81,2023-07-02T13:23:09.892000,9118,1213
16,2,2023-07-02T13:23:11.486000,9118,1213
11,10,2023-07-02T13:23:11.486000,9118,1213
12,23,2023-07-02T13:23:11.486000,9118,1213
14,31,2023-07-02T13:23:11.486000,9118,1213
13,63,2023-07-02T13:23:11.486000,9118,1213
10,77,2023-07-02T13:23:11.486000,9118,1213
15,81,2023-07-02T13:23:11.486000,9118,1213
17,2,2023-07-02T13:23:12.220000,9118,1213
12,20,2023-07-02T13:23:12.220000,9118,1213
13,23,2023-07-02T13:23:12.220000,9118,1213
15,31,2023-07-02T13:23:12.220000,9118,1213
14,63,2023-07-02T13:23:12.220000,9118,1213
16,81,2023-07-02T13:23:12.220000,9118,1213
3,11,2023-07-02T13:24:12.594000,9118,1213
5,14,2023-07-02T13:24:12.594000,9118,1213
4,55,2023-07-02T13:24:12.594000,9118,1213
6,14,2023-07-02T13:24:14.766000,9118,1213
7,18,2023-07-02T13:24:14.766000,9118,1213
4,44,2023-07-02T13:24:14.766000,9118,1213
5,55,2023-07-02T13:24:14.766000,9118,1213
5,4,2023-07-02T13:24:15.969000,9118,1213
7,14,2023-07-02T13:24:15.969000,9118,1213
8,18,2023-07-02T13:24:15.969000,9118,1213
6,55,2023-07-02T13:24:15.969000,9118,1213
9,18,2023-07-02T13:24:23.125000,9118,1213
8,22,2023-07-02T13:24:23.125000,9118,1213
12,10,2023-07-02T13:24:24.500000,9118,1213
10,18,2023-07-02T13:24:24.500000,9118,1213
9,20,2023-07-02T13:24:24.500000,9118,1213
11,77,2023-07-02T13:24:24.500000,9118,1213
10,10,2023-07-02T13:24:25.141000,9118,1213
11,18,2023-07-02T13:24:25.141000,9118,1213
12,77,2023-07-02T13:24:25.141000,9118,1213
12,18,2023-07-02T13:24:25.922000,9118,1213
11,77,2023-07-02T13:24:25.922000,9118,1213
13,18,2023-07-02T13:24:26.344000,9118,1213
14,23,2023-07-02T13:24:26.344000,9118,1213
12,63,2023-07-02T13:24:26.344000,9118,1213
14,18,2023-07-02T13:24:26.422000,9118,1213
13,23,2023-07-02T13:24:26.422000,9118,1213
15,18,2023-07-02T13:24:27.390000,9118,1213
14,31,2023-07-02T13:24:27.390000,9118,1213
6,4,2023-07-02T13:25:25.858000,9118,1213
5,55,2023-07-02T13:25:25.858000,9118,1213
9,10,2023-07-02T13:25:35.592000,9118,1213
10,20,2023-07-02T13:25:35.592000,9118,1213
11,63,2023-07-02T13:25:37.295000,9118,1213
12,77,2023-07-02T13:25:37.295000,9118,1213
12,23,2023-07-02T13:25:37.983000,9118,1213
13,77,2023-07-02T13:25:37.983000,9118,1213
8,10,2023-07-02T13:26:45.669000,9118,1213
9,22,2023-07-02T13:26:45.669000,9118,1213
11,20,2023-07-02T13:26:48.325000,9118,1213
10,63,2023-07-02T13:26:48.325000,9118,1213
13,31,2023-07-02T13:26:50.169000,9118,1213
14,77,2023-07-02T13:26:50.169000,9118,1213
5,44,2023-07-02T13:27:44.481000,9118,1213
4,55,2023-07-02T13:27:44.481000,9118,1213
14,18,2023-07-02T13:28:01.934000,9118,1213
15,77,2023-07-02T13:28:01.934000,9118,1213
4,11,2023-07-02T13:28:53.792000,9118,1213
3,55,2023-07-02T13:28:53.792000,9118,1213
10,22,2023-07-02T13:29:10.542000,9118,1213
9,63,2023-07-02T13:29:10.542000,9118,1213
12,20,2023-07-02T13:29:12.479000,9118,1213
11,23,2023-07-02T13:29:12.479000,9118,1213
13,20,2023-07-02T13:29:12.917000,9118,1213
12,31,2023-07-02T13:29:12.917000,9118,1213
16,77,2023-07-02T13:29:14.995000,9118,1213
15,81,2023-07-02T13:29:14.995000,9118,1213
11,22,2023-07-02T13:30:23.478000,9118,1213
10,23,2023-07-02T13:30:23.478000,9118,1213
12,22,2023-07-02T13:30:24.243000,9118,1213
11,31,2023-07-02T13:30:24.243000,9118,1213
13,18,2023-07-02T13:30:25.822000,9118,1213
14,20,2023-07-02T13:30:25.822000,9118,1213
16,2,2023-07-02T13:30:28.868000,9118,1213
17,77,2023-07-02T13:30:28.868000,9118,1213
17,24,2023-07-02T13:30:31.384000,9118,1213
18,77,2023-07-02T13:30:31.384000,9118,1213
12,18,2023-07-02T13:31:37.336000,9118,1213
13,22,2023-07-02T13:31:37.336000,9118,1213
15,2,2023-07-02T13:31:41.227000,9118,1213
16,81,2023-07-02T13:31:41.227000,9118,1213
16,24,2023-07-02T13:31:42.711000,9118,1213
17,81,2023-07-02T13:31:42.711000,9118,1213
18,21,2023-07-02T13:31:48.898000,9118,1213
19,77,2023-07-02T13:31:48.898000,9118,1213
13,20,2023-07-02T13:32:51.944000,9118,1213
14,22,2023-07-02T13:32:51.944000,9118,1213
14,2,2023-07-02T13:32:52.741000,9118,1213
15,22,2023-07-02T13:32:52.741000,9118,1213
17,21,2023-07-02T13:33:00.194000,9118,1213
18,81,2023-07-02T13:33:00.194000,9118,1213
16,22,2023-07-02T13:34:05.818000,9118,1213
15,24,2023-07-02T13:34:05.818000,9118,1213
16,21,2023-07-02T13:34:11.599000,9118,1213
17,22,2023-07-02T13:34:11.599000,9118,1213
2,1,2023-07-02T13:34:37.536000,9118,1213
1,16,2023-07-02T13:34:37.536000,9118,1213
3,1,2023-07-02T13:34:44.020000,9118,1213
2,55,2023-07-02T13:34:44.020000,9118,1213
5,11,2023-07-02T13:34:48.567000,9118,1213
4,44,2023-07-02T13:34:48.567000,9118,1213
5,4,2023-07-02T13:34:49.364000,9118,1213
6,11,2023-07-02T13:34:49.364000,9118,1213
13,2,2023-07-02T13:35:15.910000,9118,1213
14,20,2023-07-02T13:35:15.910000,9118,1213
18,77,2023-07-02T13:35:41.175000,9118,1213
19,81,2023-07-02T13:35:41.175000,9118,1213
2,1,2023-07-02T13:35:53.222000,9118,1213
3,55,2023-07-02T13:35:53.222000,9118,1213
7,11,2023-07-02T13:36:04.597000,9118,1213
6,14,2023-07-02T13:36:04.597000,9118,1213
7,10,2023-07-02T13:36:09.925000,9118,1213
8,11,2023-07-02T13:36:09.925000,9118,1213
9,11,2023-07-02T13:36:14.878000,9118,1213
8,63,2023-07-02T13:36:14.878000,9118,1213
10,11,2023-07-02T13:36:18.284000,9118,1213
9,23,2023-07-02T13:36:18.284000,9118,1213
9,11,2023-07-02T13:37:27.752000,9118,1213
10,23,2023-07-02T13:37:27.752000,9118,1213
15,20,2023-07-02T13:37:40.673000,9118,1213
14,24,2023-07-02T13:37:40.673000,9118,1213
4,4,2023-07-02T13:38:19.891000,9118,1213
5,44,2023-07-02T13:38:19.891000,9118,1213
8,11,2023-07-02T13:40:57.295000,9118,1213
9,63,2023-07-02T13:40:57.295000,9118,1213
8,10,2023-07-02T13:45:35.962000,9118,1213
7,11,2023-07-02T13:45:35.962000,9118,1213
16,20,2023-07-02T13:46:07.398000,9118,1213
15,21,2023-07-02T13:46:07.398000,9118,1213
1,1,2023-07-02T13:46:18.212000,9118,1213
2,16,2023-07-02T13:46:18.212000,9118,1213
17,20,2023-07-02T13:47:23.897000,9118,1213
16,22,2023-07-02T13:47:23.897000,9118,1213
18,20,2023-07-02T13:47:25.975000,9118,1213
17,77,2023-07-02T13:47:25.975000,9118,1213
19,20,2023-07-02T13:47:30.647000,9118,1213
18,81,2023-07-02T13:47:30.647000,9118,1213
12,2,2023-07-02T13:49:31.202000,9118,1213
13,18,2023-07-02T13:49:31.202000,9118,1213
14,18,2023-07-02T13:49:37.285000,9118,1213
13,24,2023-07-02T13:49:37.285000,9118,1213
13,18,2023-07-02T13:50:52.096000,9118,1213
14,24,2023-07-02T13:50:52.096000,9118,1213
16,21,2023-07-02T13:50:58.331000,9118,1213
15,22,2023-07-02T13:50:58.331000,9118,1213
17,21,2023-07-02T13:51:00.378000,9118,1213
16,77,2023-07-02T13:51:00.378000,9118,1213
18,21,2023-07-02T13:51:04.018000,9118,1213
17,81,2023-07-02T13:51:04.018000,9118,1213
14,22,2023-07-02T13:52:09.595000,9118,1213
15,24,2023-07-02T13:52:09.595000,9118,1213
16,24,2023-07-02T13:52:11.673000,9118,1213
15,77,2023-07-02T13:52:11.673000,9118,1213
17,24,2023-07-02T13:52:15.267000,9118,1213
16,81,2023-07-02T13:52:15.267000,9118,1213
5,4,2023-07-02T13:53:40.468000,9118,1213
4,44,2023-07-02T13:53:40.468000,9118,1213
6,4,2023-07-02T13:53:41.609000,9118,1213
5,14,2023-07-02T13:53:41.609000,9118,1213
7,4,2023-07-02T13:53:42.047000,9118,1213
6,11,2023-07-02T13:53:42.047000,9118,1213
11,2,2023-07-02T13:54:16.718000,9118,1213
12,31,2023-07-02T13:54:16.718000,9118,1213
12,18,2023-07-02T13:54:21.093000,9118,1213
13,31,2023-07-02T13:54:21.093000,9118,1213
13,22,2023-07-02T13:54:32.546000,9118,1213
14,31,2023-07-02T13:54:32.546000,9118,1213
16,77,2023-07-02T13:54:40.702000,9118,1213
15,81,2023-07-02T13:54:40.702000,9118,1213
16,24,2023-07-02T13:54:41.139000,9118,1213
17,77,2023-07-02T13:54:41.139000,9118,1213
17,21,2023-07-02T13:54:42.686000,9118,1213
18,77,2023-07-02T13:54:42.686000,9118,1213
18,20,2023-07-02T13:54:44.420000,9118,1213
19,77,2023-07-02T13:54:44.420000,9118,1213
4,11,2023-07-02T13:54:51.842000,9118,1213
6,14,2023-07-02T13:54:51.842000,9118,1213
5,44,2023-07-02T13:54:51.842000,9118,1213
5,14,2023-07-02T13:54:53.014000,9118,1213
6,44,2023-07-02T13:54:53.014000,9118,1213
8,4,2023-07-02T13:55:07.779000,9118,1213
7,10,2023-07-02T13:55:07.779000,9118,1213
9,2,2023-07-02T13:55:28.310000,9118,1213
11,23,2023-07-02T13:55:28.310000,9118,1213
10,63,2023-07-02T13:55:28.310000,9118,1213
11,18,2023-07-02T13:55:31.029000,9118,1213
12,23,2023-07-02T13:55:31.029000,9118,1213
15,24,2023-07-02T13:55:50.701000,9118,1213
16,81,2023-07-02T13:55:50.701000,9118,1213
16,21,2023-07-02T13:55:52.888000,9118,1213
17,81,2023-07-02T13:55:52.888000,9118,1213
17,20,2023-07-02T13:55:54.919000,9118,1213
18,81,2023-07-02T13:55:54.919000,9118,1213
18,77,2023-07-02T13:56:04.466000,9118,1213
19,81,2023-07-02T13:56:04.466000,9118,1213
6,10,2023-07-02T13:56:18.762000,9118,1213
7,44,2023-07-02T13:56:18.762000,9118,1213
7,4,2023-07-02T13:56:19.481000,9118,1213
8,44,2023-07-02T13:56:19.481000,9118,1213
10,2,2023-07-02T13:56:38.715000,9118,1213
9,63,2023-07-02T13:56:38.715000,9118,1213
11,2,2023-07-02T13:56:41.090000,9118,1213
10,18,2023-07-02T13:56:41.090000,9118,1213
14,22,2023-07-02T13:56:57.590000,9118,1213
13,31,2023-07-02T13:56:57.590000,9118,1213
6,4,2023-07-02T13:57:28.621000,9118,1213
7,10,2023-07-02T13:57:28.621000,9118,1213
12,2,2023-07-02T13:58:01.073000,9118,1213
11,23,2023-07-02T13:58:01.073000,9118,1213
13,2,2023-07-02T13:58:07.792000,9118,1213
12,31,2023-07-02T13:58:07.792000,9118,1213
15,22,2023-07-02T13:58:12.182000,9118,1213
14,24,2023-07-02T13:58:12.182000,9118,1213
15,21,2023-07-02T13:58:13.479000,9118,1213
16,22,2023-07-02T13:58:13.479000,9118,1213
16,20,2023-07-02T13:58:16.089000,9118,1213
17,22,2023-07-02T13:58:16.089000,9118,1213
18,22,2023-07-02T13:58:24.901000,9118,1213
17,77,2023-07-02T13:58:24.901000,9118,1213
5,4,2023-07-02T13:58:37.744000,9118,1213
6,14,2023-07-02T13:58:37.744000,9118,1213
8,10,2023-07-02T13:58:48.979000,9118,1213
7,44,2023-07-02T13:58:48.979000,9118,1213
9,10,2023-07-02T13:58:57.978000,9118,1213
8,63,2023-07-02T13:58:57.978000,9118,1213
10,10,2023-07-02T13:59:00.353000,9118,1213
9,18,2023-07-02T13:59:00.353000,9118,1213
3,11,2023-07-02T13:59:29.181000,9118,1213
4,55,2023-07-02T13:59:29.181000,9118,1213
2,11,2023-07-02T14:01:48.319000,9118,1213
3,16,2023-07-02T14:01:48.319000,9118,1213
3,11,2023-07-02T14:05:23.737000,9118,1213
2,16,2023-07-02T14:05:23.737000,9118,1213
4,11,2023-07-02T14:05:31.956000,9118,1213
3,55,2023-07-02T14:05:31.956000,9118,1213
4,4,2023-07-02T14:05:32.799000,9118,1213
5,11,2023-07-02T14:05:32.799000,9118,1213
9,10,2023-07-02T14:09:30.889000,9118,1213
10,18,2023-07-02T14:09:30.889000,9118,1213
11,18,2023-07-02T14:10:48.059000,9118,1213
10,23,2023-07-02T14:10:48.059000,9118,1213
5,4,2023-07-02T14:11:18.715000,9118,1213
4,11,2023-07-02T14:11:18.715000,9118,1213
3,11,2023-07-02T14:17:07.600000,9118,1213
4,55,2023-07-02T14:17:07.600000,9118,1213
10,18,2023-07-02T14:20:09.003000,9118,1213
11,23,2023-07-02T14:20:09.003000,9118,1213
17,20,2023-07-02T14:24:23.685000,9118,1213
16,77,2023-07-02T14:24:23.685000,9118,1213
18,20,2023-07-02T14:24:24.982000,9118,1213
17,22,2023-07-02T14:24:24.982000,9118,1213
19,20,2023-07-02T14:26:48.073000,9118,1213
18,81,2023-07-02T14:26:48.073000,9118,1213
18,22,2023-07-02T14:28:44.025000,9118,1213
17,81,2023-07-02T14:28:44.025000,9118,1213
17,22,2023-07-02T14:29:07.024000,9118,1213
18,81,2023-07-02T14:29:07.024000,9118,1213
18,22,2023-07-02T14:29:08.680000,9118,1213
17,81,2023-07-02T14:29:08.680000,9118,1213
1,1,2023-07-07T11:15:05.132000,9119,1214
2,2,2023-07-07T11:15:05.132000,9119,1214
3,4,2023-07-07T11:15:05.132000,9119,1214
4,10,2023-07-07T11:15:05.132000,9119,1214
5,11,2023-07-07T11:15:05.132000,9119,1214
6,14,2023-07-07T11:15:05.132000,9119,1214
7,16,2023-07-07T11:15:05.132000,9119,1214
8,18,2023-07-07T11:15:05.132000,9119,1214
9,20,2023-07-07T11:15:05.132000,9119,1214
10,21,2023-07-07T11:15:05.132000,9119,1214
11,22,2023-07-07T11:15:05.132000,9119,1214
12,23,2023-07-07T11:15:05.132000,9119,1214
13,24,2023-07-07T11:15:05.132000,9119,1214
14,27,2023-07-07T11:15:05.132000,9119,1214
15,31,2023-07-07T11:15:05.132000,9119,1214
16,44,2023-07-07T11:15:05.132000,9119,1214
17,55,2023-07-07T11:15:05.132000,9119,1214
18,63,2023-07-07T11:15:05.132000,9119,1214
19,77,2023-07-07T11:15:05.132000,9119,1214
20,81,2023-07-07T11:15:05.132000,9119,1214
2,1,2023-07-07T11:30:07.138000,9119,1214
3,2,2023-07-07T11:30:07.138000,9119,1214
4,4,2023-07-07T11:30:07.138000,9119,1214
5,10,2023-07-07T11:30:07.138000,9119,1214
6,11,2023-07-07T11:30:07.138000,9119,1214
7,14,2023-07-07T11:30:07.138000,9119,1214
8,16,2023-07-07T11:30:07.138000,9119,1214
9,18,2023-07-07T11:30:07.138000,9119,1214
10,20,2023-07-07T11:30:07.138000,9119,1214
11,21,2023-07-07T11:30:07.138000,9119,1214
12,22,2023-07-07T11:30:07.138000,9119,1214
1,23,2023-07-07T11:30:07.138000,9119,1214
3,1,2023-07-07T11:30:16.934000,9119,1214
4,2,2023-07-07T11:30:16.934000,9119,1214
5,4,2023-07-07T11:30:16.934000,9119,1214
6,10,2023-07-07T11:30:16.934000,9119,1214
7,11,2023-07-07T11:30:16.934000,9119,1214
2,14,2023-07-07T11:30:16.934000,9119,1214
4,1,2023-07-07T11:30:23.419000,9119,1214
5,2,2023-07-07T11:30:23.419000,9119,1214
6,4,2023-07-07T11:30:23.419000,9119,1214
7,10,2023-07-07T11:30:23.419000,9119,1214
3,11,2023-07-07T11:30:23.419000,9119,1214
5,1,2023-07-07T11:30:24.887000,9119,1214
6,2,2023-07-07T11:30:24.887000,9119,1214
7,4,2023-07-07T11:30:24.887000,9119,1214
8,10,2023-07-07T11:30:24.887000,9119,1214
9,16,2023-07-07T11:30:24.887000,9119,1214
10,18,2023-07-07T11:30:24.887000,9119,1214
11,20,2023-07-07T11:30:24.887000,9119,1214
12,21,2023-07-07T11:30:24.887000,9119,1214
13,22,2023-07-07T11:30:24.887000,9119,1214
14,24,2023-07-07T11:30:24.887000,9119,1214
15,27,2023-07-07T11:30:24.887000,9119,1214
16,31,2023-07-07T11:30:24.887000,9119,1214
17,44,2023-07-07T11:30:24.887000,9119,1214
18,55,2023-07-07T11:30:24.887000,9119,1214
4,63,2023-07-07T11:30:24.887000,9119,1214
6,1,2023-07-07T11:30:29.700000,9119,1214
7,2,2023-07-07T11:30:29.700000,9119,1214
8,4,2023-07-07T11:30:29.700000,9119,1214
9,10,2023-07-07T11:30:29.700000,9119,1214
10,16,2023-07-07T11:30:29.700000,9119,1214
5,18,2023-07-07T11:30:29.700000,9119,1214
7,1,2023-07-07T11:30:32.184000,9119,1214
8,2,2023-07-07T11:30:32.184000,9119,1214
9,4,2023-07-07T11:30:32.184000,9119,1214
10,10,2023-07-07T11:30:32.184000,9119,1214
11,16,2023-07-07T11:30:32.184000,9119,1214
12,20,2023-07-07T11:30:32.184000,9119,1214
13,21,2023-07-07T11:30:32.184000,9119,1214
14,22,2023-07-07T11:30:32.184000,9119,1214
15,24,2023-07-07T11:30:32.184000,9119,1214
16,27,2023-07-07T11:30:32.184000,9119,1214
17,31,2023-07-07T11:30:32.184000,9119,1214
18,44,2023-07-07T11:30:32.184000,9119,1214
19,55,2023-07-07T11:30:32.184000,9119,1214
20,77,2023-07-07T11:30:32.184000,9119,1214
6,81,2023-07-07T11:30:32.184000,9119,1214
8,1,2023-07-07T11:30:36.497000,9119,1214
9,2,2023-07-07T11:30:36.497000,9119,1214
10,4,2023-07-07T11:30:36.497000,9119,1214
11,10,2023-07-07T11:30:36.497000,9119,1214
12,16,2023-07-07T11:30:36.497000,9119,1214
13,20,2023-07-07T11:30:36.497000,9119,1214
14,21,2023-07-07T11:30:36.497000,9119,1214
15,22,2023-07-07T11:30:36.497000,9119,1214
16,24,2023-07-07T11:30:36.497000,9119,1214
17,27,2023-07-07T11:30:36.497000,9119,1214
18,31,2023-07-07T11:30:36.497000,9119,1214
7,44,2023-07-07T11:30:36.497000,9119,1214
9,1,2023-07-07T11:30:37.825000,9119,1214
10,2,2023-07-07T11:30:37.825000,9119,1214
11,4,2023-07-07T11:30:37.825000,9119,1214
12,10,2023-07-07T11:30:37.825000,9119,1214
13,16,2023-07-07T11:30:37.825000,9119,1214
14,20,2023-07-07T11:30:37.825000,9119,1214
15,21,2023-07-07T11:30:37.825000,9119,1214
16,22,2023-07-07T11:30:37.825000,9119,1214
17,24,2023-07-07T11:30:37.825000,9119,1214
18,27,2023-07-07T11:30:37.825000,9119,1214
19,31,2023-07-07T11:30:37.825000,9119,1214
8,55,2023-07-07T11:30:37.825000,9119,1214
10,1,2023-07-07T11:30:39.872000,9119,1214
11,2,2023-07-07T11:30:39.872000,9119,1214
12,4,2023-07-07T11:30:39.872000,9119,1214
13,10,2023-07-07T11:30:39.872000,9119,1214
14,16,2023-07-07T11:30:39.872000,9119,1214
15,20,2023-07-07T11:30:39.872000,9119,1214
16,21,2023-07-07T11:30:39.872000,9119,1214
17,22,2023-07-07T11:30:39.872000,9119,1214
18,24,2023-07-07T11:30:39.872000,9119,1214
19,27,2023-07-07T11:30:39.872000,9119,1214
9,31,2023-07-07T11:30:39.872000,9119,1214
11,1,2023-07-07T11:30:43.043000,9119,1214
12,2,2023-07-07T11:30:43.043000,9119,1214
13,4,2023-07-07T11:30:43.043000,9119,1214
14,10,2023-07-07T11:30:43.043000,9119,1214
15,16,2023-07-07T11:30:43.043000,9119,1214
16,20,2023-07-07T11:30:43.043000,9119,1214
17,21,2023-07-07T11:30:43.043000,9119,1214
10,22,2023-07-07T11:30:43.043000,9119,1214
12,1,2023-07-07T11:30:45.418000,9119,1214
11,2,2023-07-07T11:30:45.418000,9119,1214
13,1,2023-07-07T11:30:55.090000,9119,1214
14,4,2023-07-07T11:30:55.090000,9119,1214
15,10,2023-07-07T11:30:55.090000,9119,1214
16,16,2023-07-07T11:30:55.090000,9119,1214
17,20,2023-07-07T11:30:55.090000,9119,1214
12,21,2023-07-07T11:30:55.090000,9119,1214
14,1,2023-07-07T11:31:00.762000,9119,1214
13,4,2023-07-07T11:31:00.762000,9119,1214
15,1,2023-07-07T11:31:02.184000,9119,1214
14,10,2023-07-07T11:31:02.184000,9119,1214
16,1,2023-07-07T11:31:09.153000,9119,1214
17,16,2023-07-07T11:31:09.153000,9119,1214
18,20,2023-07-07T11:31:09.153000,9119,1214
19,24,2023-07-07T11:31:09.153000,9119,1214
15,27,2023-07-07T11:31:09.153000,9119,1214
18,16,2023-07-07T11:31:15.699000,9119,1214
17,20,2023-07-07T11:31:15.699000,9119,1214
4,11,2023-07-07T11:33:39.776000,9119,1214
3,14,2023-07-07T11:33:39.776000,9119,1214
2,23,2023-07-07T11:33:39.776000,9119,1214
1,63,2023-07-07T11:33:39.776000,9119,1214
5,11,2023-07-07T11:33:54.573000,9119,1214
4,14,2023-07-07T11:33:54.573000,9119,1214
6,18,2023-07-07T11:33:54.573000,9119,1214
3,23,2023-07-07T11:33:54.573000,9119,1214
1,44,2023-07-07T11:33:54.573000,9119,1214
2,63,2023-07-07T11:33:54.573000,9119,1214
7,81,2023-07-07T11:33:54.573000,9119,1214
3,11,2023-07-07T11:33:56.713000,9119,1214
5,14,2023-07-07T11:33:56.713000,9119,1214
4,23,2023-07-07T11:33:56.713000,9119,1214
4,11,2023-07-07T11:34:10.651000,9119,1214
6,14,2023-07-07T11:34:10.651000,9119,1214
7,18,2023-07-07T11:34:10.651000,9119,1214
5,23,2023-07-07T11:34:10.651000,9119,1214
2,55,2023-07-07T11:34:10.651000,9119,1214
3,63,2023-07-07T11:34:10.651000,9119,1214
8,81,2023-07-07T11:34:10.651000,9119,1214
5,11,2023-07-07T11:34:23.619000,9119,1214
7,14,2023-07-07T11:34:23.619000,9119,1214
3,18,2023-07-07T11:34:23.619000,9119,1214
6,23,2023-07-07T11:34:23.619000,9119,1214
4,63,2023-07-07T11:34:23.619000,9119,1214
12,2,2023-07-07T11:34:24.416000,9119,1214
3,4,2023-07-07T11:34:24.416000,9119,1214
6,11,2023-07-07T11:34:24.416000,9119,1214
8,14,2023-07-07T11:34:24.416000,9119,1214
4,18,2023-07-07T11:34:24.416000,9119,1214
13,21,2023-07-07T11:34:24.416000,9119,1214
11,22,2023-07-07T11:34:24.416000,9119,1214
7,23,2023-07-07T11:34:24.416000,9119,1214
10,31,2023-07-07T11:34:24.416000,9119,1214
5,63,2023-07-07T11:34:24.416000,9119,1214
9,81,2023-07-07T11:34:24.416000,9119,1214
7,11,2023-07-07T11:34:28.291000,9119,1214
9,14,2023-07-07T11:34:28.291000,9119,1214
5,18,2023-07-07T11:34:28.291000,9119,1214
4,22,2023-07-07T11:34:28.291000,9119,1214
8,23,2023-07-07T11:34:28.291000,9119,1214
11,31,2023-07-07T11:34:28.291000,9119,1214
6,63,2023-07-07T11:34:28.291000,9119,1214
10,81,2023-07-07T11:34:28.291000,9119,1214
13,2,2023-07-07T11:34:31.682000,9119,1214
4,4,2023-07-07T11:34:31.682000,9119,1214
1,10,2023-07-07T11:34:31.682000,9119,1214
8,11,2023-07-07T11:34:31.682000,9119,1214
10,14,2023-07-07T11:34:31.682000,9119,1214
6,18,2023-07-07T11:34:31.682000,9119,1214
14,21,2023-07-07T11:34:31.682000,9119,1214
5,22,2023-07-07T11:34:31.682000,9119,1214
9,23,2023-07-07T11:34:31.682000,9119,1214
12,31,2023-07-07T11:34:31.682000,9119,1214
2,44,2023-07-07T11:34:31.682000,9119,1214
