pit_duration,lap_number,driver_number,date,session_key,meeting_key
545.8,13,14,2023-10-28T18:18:58.637000,9176,1223
711.1,13,18,2023-10-28T18:19:00.668000,9176,1223
1365.0,11,10,2023-10-28T18:19:32.152000,9176,1223
1611.3,2,20,2023-10-28T18:19:57.012000,9176,1223
1038.2,11,27,2023-10-28T18:20:12.543000,9176,1223
207.9,19,22,2023-10-28T18:20:21.214000,9176,1223
646.5,16,16,2023-10-28T18:21:24.104000,9176,1223
300.1,17,55,2023-10-28T18:21:29.776000,9176,1223
20.5,18,16,2023-10-28T18:25:07.649000,9176,1223
30.1,22,22,2023-10-28T18:25:40.367000,9176,1223
21.3,20,55,2023-10-28T18:27:13.522000,9176,1223
413.9,16,23,2023-10-28T18:27:19.741000,9176,1223
35.6,17,1,2023-10-28T18:27:51.006000,9176,1223
430.0,13,2,2023-10-28T18:27:56.038000,9176,1223
277.9,13,3,2023-10-28T18:28:10.444000,9176,1223
444.0,17,31,2023-10-28T18:28:32.662000,9176,1223
499.6,20,81,2023-10-28T18:28:37.662000,9176,1223
469.3,24,77,2023-10-28T18:28:55.724000,9176,1223
444.5,19,4,2023-10-28T18:29:06.412000,9176,1223
345.1,18,63,2023-10-28T18:29:10.146000,9176,1223
320.4,19,44,2023-10-28T18:29:14.958000,9176,1223
446.1,19,24,2023-10-28T18:29:16.474000,9176,1223
22.7,17,23,2023-10-28T18:29:35.036000,9176,1223
27.4,4,14,2023-10-28T21:06:35.291000,9177,1223
58.8,4,18,2023-10-28T21:06:57.572000,9177,1223
151.9,4,20,2023-10-28T21:07:08.306000,9177,1223
159.9,4,10,2023-10-28T21:07:45.087000,9177,1223
225.4,4,81,2023-10-28T21:12:17.975000,9177,1223
94.1,4,23,2023-10-28T21:12:23.990000,9177,1223
345.3,3,4,2023-10-28T21:12:27.037000,9177,1223
283.3,5,22,2023-10-28T21:14:08.239000,9177,1223
398.8,4,11,2023-10-28T21:14:12.411000,9177,1223
141.2,7,20,2023-10-28T21:14:15.192000,9177,1223
378.3,4,1,2023-10-28T21:14:24.755000,9177,1223
169.4,7,18,2023-10-28T21:14:29.770000,9177,1223
153.7,4,27,2023-10-28T21:14:32.504000,9177,1223
213.4,7,14,2023-10-28T21:14:44.051000,9177,1223
185.8,4,55,2023-10-28T21:14:49.598000,9177,1223
228.9,6,63,2023-10-28T21:14:51.567000,9177,1223
298.2,4,77,2023-10-28T21:15:22.535000,9177,1223
215.0,4,2,2023-10-28T21:15:22.910000,9177,1223
275.8,4,24,2023-10-28T21:15:24.691000,9177,1223
213.6,4,16,2023-10-28T21:15:26.676000,9177,1223
328.8,5,44,2023-10-28T21:15:33.004000,9177,1223
207.7,4,31,2023-10-28T21:15:52.425000,9177,1223
206.9,7,10,2023-10-28T21:16:00.019000,9177,1223
358.3,7,11,2023-10-28T21:25:03.826000,9177,1223
353.4,7,1,2023-10-28T21:25:15.388000,9177,1223
475.9,8,63,2023-10-28T21:26:58.902000,9177,1223
976.9,4,3,2023-10-28T21:27:00.965000,9177,1223
455.8,7,44,2023-10-28T21:27:01.465000,9177,1223
486.3,8,22,2023-10-28T21:27:05.496000,9177,1223
464.8,9,14,2023-10-28T21:27:06.824000,9177,1223
395.7,10,10,2023-10-28T21:27:25.840000,9177,1223
643.3,7,81,2023-10-28T21:27:36.293000,9177,1223
491.3,7,27,2023-10-28T21:27:44.918000,9177,1223
553.8,6,55,2023-10-28T21:27:50.949000,9177,1223
527.6,6,16,2023-10-28T21:27:57.652000,9177,1223
560.7,6,77,2023-10-28T21:28:08.917000,9177,1223
460.5,7,24,2023-10-28T21:28:16.386000,9177,1223
715.0,7,23,2023-10-28T21:28:54.198000,9177,1223
226.6,10,27,2023-10-28T21:36:05.006000,9177,1223
250.3,12,14,2023-10-28T21:36:06.162000,9177,1223
212.4,9,55,2023-10-28T21:36:08.193000,9177,1223
208.3,9,16,2023-10-28T21:36:09.709000,9177,1223
269.3,7,3,2023-10-28T21:36:10.506000,9177,1223
200.3,9,77,2023-10-28T21:36:11.193000,9177,1223
355.5,10,22,2023-10-28T21:36:11.381000,9177,1223
279.5,11,63,2023-10-28T21:36:12.193000,9177,1223
246.9,13,10,2023-10-28T21:36:12.459000,9177,1223
199.3,10,24,2023-10-28T21:36:25.318000,9177,1223
300.9,10,44,2023-10-28T21:36:44.833000,9177,1223
304.4,10,81,2023-10-28T21:37:20.599000,9177,1223
239.9,10,23,2023-10-28T21:37:24.427000,9177,1223
480.7,10,11,2023-10-28T21:37:36.911000,9177,1223
513.1,11,11,2023-10-28T21:48:04.013000,9177,1223
1107.3,10,1,2023-10-28T21:48:13.654000,9177,1223
418.0,10,3,2023-10-28T21:48:14.810000,9177,1223
412.6,12,77,2023-10-28T21:48:17.076000,9177,1223
434.6,12,55,2023-10-28T21:48:19.529000,9177,1223
434.8,12,16,2023-10-28T21:48:26.372000,9177,1223
391.6,13,81,2023-10-28T21:48:35.122000,9177,1223
455.9,14,63,2023-10-28T21:49:13.184000,9177,1223
439.3,13,44,2023-10-28T21:49:17.934000,9177,1223
667.5,13,24,2023-10-28T21:53:00.354000,9177,1223
148.9,16,81,2023-10-28T21:55:57.414000,9177,1223
180.9,15,77,2023-10-28T21:56:05.149000,9177,1223
181.6,15,55,2023-10-28T21:56:15.008000,9177,1223
201.4,13,3,2023-10-28T21:56:16.727000,9177,1223
183.4,15,16,2023-10-28T21:56:23.117000,9177,1223
235.8,14,11,2023-10-28T21:56:27.226000,9177,1223
251.9,13,1,2023-10-28T21:56:54.882000,9177,1223
224.8,17,63,2023-10-28T21:57:24.601000,9177,1223
221.7,16,44,2023-10-28T21:57:29.898000,9177,1223
30.1,9,22,2023-10-29T20:17:05.197000,9181,1223
23.4,11,4,2023-10-29T20:19:47.351000,9181,1223
22.4,19,1,2023-10-29T20:30:33.105000,9181,1223
22.8,21,24,2023-10-29T20:33:58.070000,9181,1223
23.9,22,2,2023-10-29T20:35:28.068000,9181,1223
23.1,23,27,2023-10-29T20:36:42.817000,9181,1223
23.6,23,20,2023-10-29T20:36:51.911000,9181,1223
22.2,24,44,2023-10-29T20:37:44.379000,9181,1223
23.7,25,81,2023-10-29T20:39:17.908000,9181,1223
22.3,26,63,2023-10-29T20:40:41.625000,9181,1223
22.4,27,3,2023-10-29T20:42:02.155000,9181,1223
22.6,28,10,2023-10-29T20:43:47.122000,9181,1223
22.8,29,14,2023-10-29T20:45:30.292000,9181,1223
22.0,30,55,2023-10-29T20:46:09.495000,9181,1223
22.5,30,18,2023-10-29T20:46:51.072000,9181,1223
22.2,31,16,2023-10-29T20:47:24.415000,9181,1223
23.6,31,77,2023-10-29T20:48:12.289000,9181,1223
22.3,33,1,2023-10-29T20:50:25.006000,9181,1223
22.5,33,4,2023-10-29T20:51:13.692000,9181,1223
23.6,33,23,2023-10-29T20:51:18.942000,9181,1223
1209.1,34,1,2023-10-29T21:13:05.935000,9181,1223
1210.5,34,16,2023-10-29T21:13:08.857000,9181,1223
1212.9,34,44,2023-10-29T21:13:12.669000,9181,1223
1215.4,34,55,2023-10-29T21:13:16.700000,9181,1223
1217.1,34,3,2023-10-29T21:13:20.325000,9181,1223
1219.0,34,81,2023-10-29T21:13:24.216000,9181,1223
1218.2,34,63,2023-10-29T21:13:29.216000,9181,1223
1218.0,34,22,2023-10-29T21:13:32.497000,9181,1223
1219.8,34,27,2023-10-29T21:13:36.153000,9181,1223
1226.3,34,4,2023-10-29T21:13:44.403000,9181,1223
1225.6,34,10,2023-10-29T21:13:46.591000,9181,1223
1227.9,34,23,2023-10-29T21:13:50.419000,9181,1223
1229.5,34,24,2023-10-29T21:13:54.997000,9181,1223
1226.2,34,31,2023-10-29T21:13:57.809000,9181,1223
1227.7,34,2,2023-10-29T21:14:01.559000,9181,1223
1229.3,34,77,2023-10-29T21:14:05.309000,9181,1223
1229.6,34,18,2023-10-29T21:14:09.043000,9181,1223
1229.8,34,14,2023-10-29T21:14:13.137000,9181,1223
35.2,8,27,2023-11-03T14:41:42.915000,9198,1224
28.7,8,16,2023-11-03T14:42:06.962000,9198,1224
358.0,6,18,2023-11-03T14:43:12.102000,9198,1224
20.0,10,20,2023-11-03T14:44:23.773000,9198,1224
367.7,7,14,2023-11-03T14:44:57.851000,9198,1224
477.9,8,77,2023-11-03T14:48:52.082000,9198,1224
388.8,9,44,2023-11-03T14:48:59.504000,9198,1224
506.8,8,24,2023-11-03T14:49:13.207000,9198,1224
369.3,9,22,2023-11-03T14:49:30.645000,9198,1224
30.0,10,2,2023-11-03T14:50:41.284000,9198,1224
25.6,10,23,2023-11-03T14:53:08.705000,9198,1224
812.2,8,1,2023-11-03T14:53:46.673000,9198,1224
694.8,9,11,2023-11-03T14:54:07.485000,9198,1224
393.8,11,63,2023-11-03T14:54:39.438000,9198,1224
632.0,10,4,2023-11-03T14:54:58.172000,9198,1224
337.1,10,14,2023-11-03T14:55:08.047000,9198,1224
552.4,13,55,2023-11-03T14:57:58.826000,9198,1224
596.6,13,10,2023-11-03T14:58:03.545000,9198,1224
414.0,14,16,2023-11-03T14:58:17.701000,9198,1224
677.1,12,81,2023-11-03T14:58:49.029000,9198,1224
265.0,14,18,2023-11-03T14:59:26.935000,9198,1224
25.8,14,63,2023-11-03T14:59:49.122000,9198,1224
811.5,10,3,2023-11-03T14:59:57.825000,9198,1224
643.0,14,31,2023-11-03T15:00:18.793000,9198,1224
850.1,11,20,2023-11-03T15:00:21.012000,9198,1224
955.8,11,27,2023-11-03T15:02:05.058000,9198,1224
43.4,12,27,2023-11-03T15:04:33.806000,9198,1224
378.5,15,22,2023-11-03T15:05:02.025000,9198,1224
491.3,14,24,2023-11-03T15:05:49.665000,9198,1224
40.1,18,4,2023-11-03T15:06:51.133000,9198,1224
515.4,13,11,2023-11-03T15:08:53.178000,9198,1224
385.5,13,1,2023-11-03T15:09:31.756000,9198,1224
510.3,20,2,2023-11-03T15:11:55.911000,9198,1224
18.5,17,27,2023-11-03T15:12:35.769000,9198,1224
562.0,17,63,2023-11-03T15:13:53.097000,9198,1224
480.4,20,23,2023-11-03T15:14:08.315000,9198,1224
411.9,20,18,2023-11-03T15:14:33.018000,9198,1224
600.3,20,77,2023-11-03T15:14:43.315000,9198,1224
418.9,21,4,2023-11-03T15:17:37.907000,9198,1224
302.4,22,81,2023-11-03T15:17:43.750000,9198,1224
560.3,24,44,2023-11-03T15:18:13.109000,9198,1224
445.6,22,10,2023-11-03T15:18:38.515000,9198,1224
302.9,18,27,2023-11-03T15:19:33.358000,9198,1224
435.8,22,31,2023-11-03T15:19:46.061000,9198,1224
403.3,20,3,2023-11-03T15:19:58.108000,9198,1224
361.1,20,24,2023-11-03T15:21:12.154000,9198,1224
422.4,23,22,2023-11-03T15:22:40.606000,9198,1224
725.5,21,14,2023-11-03T15:22:51.106000,9198,1224
302.9,24,2,2023-11-03T15:23:04.278000,9198,1224
559.7,25,55,2023-11-03T15:23:10.387000,9198,1224
549.7,26,16,2023-11-03T15:23:33.606000,9198,1224
30.9,23,3,2023-11-03T15:24:51.370000,9198,1224
314.9,24,81,2023-11-03T15:25:48.026000,9198,1224
292.3,27,44,2023-11-03T15:27:38.634000,9198,1224
524.2,23,18,2023-11-03T15:27:48.446000,9198,1224
667.6,21,20,2023-11-03T15:27:55.259000,9198,1224
25.3,25,81,2023-11-03T15:28:09.946000,9198,1224
23.9,28,55,2023-11-03T15:28:29.009000,9198,1224
530.4,23,4,2023-11-03T15:29:12.680000,9198,1224
367.0,26,23,2023-11-03T15:29:49.258000,9198,1224
26.1,4,16,2023-11-03T18:20:54.625000,9304,1224
28.0,4,55,2023-11-03T18:21:04.547000,9304,1224
117.3,4,14,2023-11-03T18:21:42.187000,9304,1224
158.8,4,81,2023-11-03T18:21:56.796000,9304,1224
148.1,4,18,2023-11-03T18:22:19.577000,9304,1224
87.6,4,27,2023-11-03T18:22:29.889000,9304,1224
73.0,4,20,2023-11-03T18:22:33.654000,9304,1224
142.5,4,11,2023-11-03T18:23:09.529000,9304,1224
136.2,4,31,2023-11-03T18:24:07.043000,9304,1224
145.6,4,22,2023-11-03T18:24:23.512000,9304,1224
191.0,4,44,2023-11-03T18:24:37.887000,9304,1224
187.7,4,63,2023-11-03T18:24:42.996000,9304,1224
271.8,4,1,2023-11-03T18:24:55.433000,9304,1224
196.5,4,10,2023-11-03T18:25:03.339000,9304,1224
125.0,7,24,2023-11-03T18:26:25.635000,9304,1224
121.7,7,77,2023-11-03T18:26:27.260000,9304,1224
194.3,7,23,2023-11-03T18:27:20.603000,9304,1224
218.4,7,55,2023-11-03T18:28:59.757000,9304,1224
309.1,7,2,2023-11-03T18:29:18.897000,9304,1224
28.7,7,44,2023-11-03T18:29:21.882000,9304,1224
27.3,7,63,2023-11-03T18:29:29.475000,9304,1224
180.6,7,27,2023-11-03T18:29:33.850000,9304,1224
159.1,7,20,2023-11-03T18:29:35.038000,9304,1224
226.8,7,14,2023-11-03T18:29:44.287000,9304,1224
474.9,4,3,2023-11-03T18:29:50.194000,9304,1224
210.3,7,18,2023-11-03T18:29:55.428000,9304,1224
42.6,7,10,2023-11-03T18:30:05.100000,9304,1224
96.9,7,22,2023-11-03T18:30:06.678000,9304,1224
115.8,7,31,2023-11-03T18:30:09.771000,9304,1224
183.4,7,11,2023-11-03T18:30:12.756000,9304,1224
96.8,7,1,2023-11-03T18:30:41.443000,9304,1224
661.4,4,4,2023-11-03T18:31:16.708000,9304,1224
292.0,10,1,2023-11-03T18:40:03.308000,9304,1224
368.4,9,11,2023-11-03T18:40:07.792000,9304,1224
511.6,10,23,2023-11-03T18:40:11.214000,9304,1224
325.3,10,14,2023-11-03T18:40:14.698000,9304,1224
481.2,8,18,2023-11-03T18:40:18.308000,9304,1224
390.0,10,44,2023-11-03T18:40:23.370000,9304,1224
460.7,5,4,2023-11-03T18:40:28.932000,9304,1224
397.3,10,63,2023-11-03T18:40:41.198000,9304,1224
946.2,7,16,2023-11-03T18:40:46.213000,9304,1224
443.2,10,55,2023-11-03T18:40:48.682000,9304,1224
882.7,7,81,2023-11-03T18:40:56.885000,9304,1224
343.6,10,31,2023-11-03T18:41:02.292000,9304,1224
465.4,9,10,2023-11-03T18:41:34.572000,9304,1224
592.9,10,27,2023-11-03T18:43:58.272000,9304,1224
587.4,10,20,2023-11-03T18:44:04.882000,9304,1224
31.2,13,44,2023-11-03T18:45:23.052000,9304,1224
25.0,13,63,2023-11-03T18:45:44.380000,9304,1224
29.4,10,16,2023-11-03T18:45:51.864000,9304,1224
33.2,13,55,2023-11-03T18:46:06.958000,9304,1224
210.1,13,14,2023-11-03T18:48:09.752000,9304,1224
238.0,13,23,2023-11-03T18:48:16.815000,9304,1224
200.2,8,4,2023-11-03T18:48:20.080000,9304,1224
220.2,11,18,2023-11-03T18:48:27.721000,9304,1224
165.8,10,81,2023-11-03T18:48:38.221000,9304,1224
303.5,12,11,2023-11-03T18:49:16.157000,9304,1224
405.8,13,1,2023-11-03T18:50:49.843000,9304,1224
216.8,13,27,2023-11-03T18:51:40.795000,9304,1224
209.4,13,20,2023-11-03T18:51:43.561000,9304,1224
374.8,13,31,2023-11-03T18:52:11.311000,9304,1224
166.6,16,44,2023-11-03T18:52:17.498000,9304,1224
149.8,16,63,2023-11-03T18:52:27.623000,9304,1224
396.1,12,10,2023-11-03T18:52:38.810000,9304,1224
166.2,13,16,2023-11-03T18:52:45.060000,9304,1224
145.3,16,55,2023-11-03T18:52:48.872000,9304,1224
83.2,12,81,2023-11-03T18:53:16.184000,9304,1224
629.5,16,14,2023-11-03T19:03:05.252000,9304,1224
625.1,14,18,2023-11-03T19:03:07.736000,9304,1224
400.6,19,44,2023-11-03T19:03:11.002000,9304,1224
388.6,19,63,2023-11-03T19:03:19.564000,9304,1224
510.4,16,1,2023-11-03T19:03:20.424000,9304,1224
385.4,16,16,2023-11-03T19:03:29.080000,9304,1224
649.6,11,4,2023-11-03T19:03:30.564000,9304,1224
440.0,18,55,2023-11-03T19:03:35.455000,9304,1224
461.2,14,81,2023-11-03T19:03:59.439000,9304,1224
644.2,15,11,2023-11-03T19:04:04.407000,9304,1224
132.7,4,16,2023-11-04T14:08:14.883000,9308,1224
109.0,4,2,2023-11-04T14:08:32.946000,9308,1224
155.5,4,23,2023-11-04T14:08:35.524000,9308,1224
160.5,4,10,2023-11-04T14:08:47.055000,9308,1224
187.7,4,31,2023-11-04T14:08:50.773000,9308,1224
155.0,4,44,2023-11-04T14:08:57.570000,9308,1224
147.3,4,63,2023-11-04T14:09:05.398000,9308,1224
66.9,6,11,2023-11-04T14:09:12.445000,9308,1224
45.3,4,27,2023-11-04T14:09:17.648000,9308,1224
46.4,4,20,2023-11-04T14:09:23.117000,9308,1224
203.8,4,55,2023-11-04T14:09:31.976000,9308,1224
1735.8,8,1,2023-11-04T14:40:02.881000,9308,1224
1922.9,8,11,2023-11-04T14:40:08.475000,9308,1224
2030.5,6,44,2023-11-04T14:40:12.990000,9308,1224
2021.7,6,63,2023-11-04T14:40:19.803000,9308,1224
1927.3,5,27,2023-11-04T14:40:39.615000,9308,1224
1925.4,5,20,2023-11-04T14:40:42.021000,9308,1224
2090.3,7,16,2023-11-04T14:40:52.318000,9308,1224
2086.2,5,55,2023-11-04T14:40:54.333000,9308,1224
158.8,11,1,2023-11-04T14:46:43.843000,9308,1224
93.0,8,27,2023-11-04T14:46:49.905000,9308,1224
84.3,8,20,2023-11-04T14:46:56.671000,9308,1224
2459.9,6,10,2023-11-04T14:47:06.389000,9308,1224
169.7,11,11,2023-11-04T14:47:07.124000,9308,1224
157.7,9,44,2023-11-04T14:47:12.499000,9308,1224
135.6,9,63,2023-11-04T14:47:18.202000,9308,1224
137.8,10,81,2023-11-04T14:47:26.483000,9308,1224
147.8,10,4,2023-11-04T14:47:34.951000,9308,1224
113.4,8,55,2023-11-04T14:47:39.061000,9308,1224
133.3,10,16,2023-11-04T14:47:46.842000,9308,1224
621.8,12,81,2023-11-04T15:01:30.188000,9308,1224
549.9,13,4,2023-11-04T15:01:35.563000,9308,1224
550.9,13,16,2023-11-04T15:01:39.907000,9308,1224
619.0,10,22,2023-11-04T15:01:41.750000,9308,1224
643.1,14,1,2023-11-04T15:01:42.547000,9308,1224
605.7,9,3,2023-11-04T15:01:42.985000,9308,1224
557.4,11,55,2023-11-04T15:01:45.407000,9308,1224
596.5,14,11,2023-11-04T15:01:50.875000,9308,1224
634.3,12,44,2023-11-04T15:02:32.328000,9308,1224
619.2,12,63,2023-11-04T15:02:42.187000,9308,1224
18.5,1,1,2023-11-05T17:05:38.680000,9205,1224
19.3,1,4,2023-11-05T17:05:41.227000,9205,1224
18.5,1,44,2023-11-05T17:05:43.508000,9205,1224
18.4,1,14,2023-11-05T17:05:45.993000,9205,1224
18.5,1,18,2023-11-05T17:05:47.336000,9205,1224
20.4,1,63,2023-11-05T17:05:51.383000,9205,1224
20.8,1,11,2023-11-05T17:05:53.665000,9205,1224
23.0,1,55,2023-11-05T17:05:56.914000,9205,1224
22.2,1,31,2023-11-05T17:05:58.024000,9205,1224
20.9,1,22,2023-11-05T17:06:00.914000,9205,1224
20.5,1,10,2023-11-05T17:06:01.961000,9205,1224
20.7,1,77,2023-11-05T17:06:02.774000,9205,1224
21.2,1,24,2023-11-05T17:06:07.227000,9205,1224
27.4,1,2,2023-11-05T17:06:14.461000,9205,1224
34.2,1,27,2023-11-05T17:06:23.945000,9205,1224
1402.6,2,1,2023-11-05T17:31:06.038000,9205,1224
1404.6,2,4,2023-11-05T17:31:09.178000,9205,1224
1406.3,2,44,2023-11-05T17:31:13.288000,9205,1224
1408.1,2,14,2023-11-05T17:31:16.631000,9205,1224
1409.9,2,18,2023-11-05T17:31:20.725000,9205,1224
1410.9,2,63,2023-11-05T17:31:25.162000,9205,1224
1411.7,2,11,2023-11-05T17:31:28.194000,9205,1224
1413.7,2,55,2023-11-05T17:31:31.772000,9205,1224
1414.7,2,31,2023-11-05T17:31:34.397000,9205,1224
1415.4,2,22,2023-11-05T17:31:38.428000,9205,1224
1416.7,2,10,2023-11-05T17:31:41.475000,9205,1224
1418.1,2,77,2023-11-05T17:31:44.693000,9205,1224
1419.9,2,24,2023-11-05T17:31:49.693000,9205,1224
1421.2,2,2,2023-11-05T17:31:52.521000,9205,1224
1421.0,2,27,2023-11-05T17:31:56.006000,9205,1224
1584.0,1,81,2023-11-05T17:32:01.021000,9205,1224
1576.7,1,3,2023-11-05T17:32:05.115000,9205,1224
38.4,2,81,2023-11-05T17:34:20.660000,9205,1224
32.7,2,3,2023-11-05T17:34:21.145000,9205,1224
24.0,14,31,2023-11-05T17:48:45.244000,9205,1224
23.9,15,24,2023-11-05T17:50:05.353000,9205,1224
24.3,17,2,2023-11-05T17:52:43.163000,9205,1224
23.5,18,44,2023-11-05T17:53:47.912000,9205,1224
24.0,18,77,2023-11-05T17:53:55.912000,9205,1224
23.7,19,63,2023-11-05T17:55:06.068000,9205,1224
23.1,20,11,2023-11-05T17:56:21.051000,9205,1224
24.4,21,27,2023-11-05T17:57:58.175000,9205,1224
23.5,22,18,2023-11-05T17:58:58.487000,9205,1224
24.2,25,14,2023-11-05T18:02:37.359000,9205,1224
23.5,24,81,2023-11-05T18:03:02.594000,9205,1224
23.5,26,55,2023-11-05T18:04:07.765000,9205,1224
25.2,26,10,2023-11-05T18:04:12.796000,9205,1224
27.1,26,22,2023-11-05T18:04:16.577000,9205,1224
22.9,27,1,2023-11-05T18:04:58.858000,9205,1224
23.8,27,4,2023-11-05T18:05:03.670000,9205,1224
23.9,26,3,2023-11-05T18:05:32.311000,9205,1224
24.4,31,31,2023-11-05T18:10:53.682000,9205,1224
24.1,44,2,2023-11-05T18:27:41.108000,9205,1224
23.9,45,63,2023-11-05T18:28:41.904000,9205,1224
23.5,46,11,2023-11-05T18:29:37.669000,9205,1224
24.0,46,44,2023-11-05T18:29:52.950000,9205,1224
23.5,46,10,2023-11-05T18:29:56.278000,9205,1224
23.8,46,27,2023-11-05T18:30:24.684000,9205,1224
23.8,47,14,2023-11-05T18:30:49.918000,9205,1224
23.7,51,55,2023-11-05T18:36:08.883000,9205,1224
23.5,51,31,2023-11-05T18:36:36.539000,9205,1224
25.2,52,18,2023-11-05T18:37:21.414000,9205,1224
23.3,52,81,2023-11-05T18:39:01.037000,9205,1224
23.4,55,22,2023-11-05T18:41:24.723000,9205,1224
23.3,56,1,2023-11-05T18:41:45.004000,9205,1224
23.5,55,3,2023-11-05T18:42:40.801000,9205,1224
23.6,59,4,2023-11-05T18:45:40.627000,9205,1224
30.3,2,18,2023-11-17T04:32:58.970000,9182,1225
516.9,4,81,2023-11-17T10:44:26.860000,9183,1225
35.3,9,20,2023-11-17T10:47:45.997000,9183,1225
846.7,3,4,2023-11-17T10:49:05.073000,9183,1225
25.1,10,27,2023-11-17T10:49:38.073000,9183,1225
23.4,7,81,2023-11-17T10:50:00.244000,9183,1225
26.1,12,2,2023-11-17T10:52:47.804000,9183,1225
457.2,8,16,2023-11-17T10:52:51.679000,9183,1225
24.5,12,23,2023-11-17T10:54:16.537000,9183,1225
445.6,9,77,2023-11-17T10:54:53.098000,9183,1225
444.1,10,1,2023-11-17T10:55:01.004000,9183,1225
255.8,11,18,2023-11-17T10:55:11.036000,9183,1225
441.5,10,11,2023-11-17T10:55:31.879000,9183,1225
199.0,12,55,2023-11-17T10:55:34.301000,9183,1225
492.3,10,14,2023-11-17T10:56:46.690000,9183,1225
689.1,9,10,2023-11-17T10:57:54.829000,9183,1225
508.4,10,20,2023-11-17T10:57:58.704000,9183,1225
414.7,11,27,2023-11-17T10:58:23.282000,9183,1225
420.3,12,3,2023-11-17T10:59:00.563000,9183,1225
419.2,11,24,2023-11-17T10:59:07.641000,9183,1225
348.5,13,22,2023-11-17T10:59:26.172000,9183,1225
554.5,11,63,2023-11-17T10:59:57.155000,9183,1225
672.7,11,44,2023-11-17T11:00:55.248000,9183,1225
499.7,13,2,2023-11-17T11:03:00.058000,9183,1225
419.2,13,23,2023-11-17T11:03:08.465000,9183,1225
626.5,10,81,2023-11-17T11:05:42.227000,9183,1225
489.8,8,4,2023-11-17T11:05:49.337000,9183,1225
23.0,17,18,2023-11-17T11:06:12.883000,9183,1225
1028.4,12,31,2023-11-17T11:07:33.897000,9183,1225
23.3,16,14,2023-11-17T11:08:17.318000,9183,1225
611.1,17,11,2023-11-17T11:18:49.838000,9183,1225
381.1,14,81,2023-11-17T11:19:17.557000,9183,1225
366.6,18,20,2023-11-17T11:19:30.260000,9183,1225
342.8,19,16,2023-11-17T11:20:05.040000,9183,1225
625.8,19,55,2023-11-17T11:20:07.009000,9183,1225
742.7,16,77,2023-11-17T11:20:12.509000,9183,1225
495.7,19,3,2023-11-17T11:20:19.118000,9183,1225
750.9,17,1,2023-11-17T11:20:47.852000,9183,1225
676.1,17,27,2023-11-17T11:20:55.149000,9183,1225
387.3,21,22,2023-11-17T11:21:02.242000,9183,1225
503.3,18,24,2023-11-17T11:21:10.539000,9183,1225
330.2,18,31,2023-11-17T11:23:48.286000,9183,1225
827.6,16,10,2023-11-17T11:24:56.394000,9183,1225
414.8,15,4,2023-11-17T11:25:05.441000,9183,1225
482.3,20,23,2023-11-17T11:25:08.722000,9183,1225
518.5,23,18,2023-11-17T11:25:30.128000,9183,1225
631.4,20,63,2023-11-17T11:27:27.798000,9183,1225
409.3,23,14,2023-11-17T11:27:49.594000,9183,1225
485.0,22,2,2023-11-17T11:27:57.719000,9183,1225
459.3,22,44,2023-11-17T11:28:25.797000,9183,1225
24.2,26,2,2023-11-17T11:35:35.055000,9183,1225
400.4,22,1,2023-11-17T11:36:41.507000,9183,1225
21.3,27,23,2023-11-17T11:37:54.130000,9183,1225
442.1,23,77,2023-11-17T11:40:29.675000,9183,1225
386.5,22,81,2023-11-17T11:40:55.143000,9183,1225
310.2,21,4,2023-11-17T11:41:04.721000,9183,1225
338.0,25,31,2023-11-17T11:41:39.392000,9183,1225
344.3,27,16,2023-11-17T11:41:52.126000,9183,1225
570.6,24,11,2023-11-17T11:41:57.736000,9183,1225
321.3,28,3,2023-11-17T11:42:13.501000,9183,1225
363.5,29,22,2023-11-17T11:42:35.438000,9183,1225
769.4,22,27,2023-11-17T11:43:04.203000,9183,1225
23.1,26,1,2023-11-17T11:43:47.062000,9183,1225
358.5,30,18,2023-11-17T11:44:14.967000,9183,1225
428.0,27,20,2023-11-17T11:44:35.795000,9183,1225
474.3,28,14,2023-11-17T11:44:58.279000,9183,1225
21.6,30,63,2023-11-17T11:45:09.263000,9183,1225
258.6,29,55,2023-11-17T11:45:19.341000,9183,1225
33.5,26,77,2023-11-17T11:46:10.419000,9183,1225
390.6,24,10,2023-11-17T11:46:33.809000,9183,1225
443.0,28,24,2023-11-17T11:48:33.900000,9183,1225
22.4,29,24,2023-11-17T11:50:50.289000,9183,1225
21.5,36,44,2023-11-17T11:52:33.162000,9183,1225
21.5,31,81,2023-11-17T11:56:29.486000,9183,1225
21.5,30,4,2023-11-17T11:56:49.595000,9183,1225
22.0,33,77,2023-11-17T11:58:18.671000,9183,1225
312.6,35,63,2023-11-17T11:58:58.139000,9183,1225
23.0,31,10,2023-11-17T11:58:59.499000,9183,1225
27.4,2,81,2023-11-18T04:34:05.405000,9184,1225
21.8,2,4,2023-11-18T04:34:40.873000,9184,1225
23.7,3,81,2023-11-18T04:36:41.309000,9184,1225
320.6,3,4,2023-11-18T04:41:54.946000,9184,1225
197.7,4,81,2023-11-18T04:42:05.868000,9184,1225
365.5,2,18,2023-11-18T04:42:09.899000,9184,1225
359.1,2,14,2023-11-18T04:42:27.618000,9184,1225
22.2,8,18,2023-11-18T04:53:01.048000,9184,1225
27.7,4,11,2023-11-18T04:53:59.110000,9184,1225
324.7,9,55,2023-11-18T04:54:16.266000,9184,1225
